id,ext:score,title,status,packaging,text-representation-language,text-representation-script,artist-credit-name,artist-credit-artist-id,artist-credit-artist-name,artist-credit-artist,sort-name,release-group-id,release-group-type,release-group-title,release-group-primary-type,date,country,release-event-list-date,release-event-list-area-id,release-event-list-area-name,release-event-list-area-sort-name,release-event-list-area-iso-3166-1-code-list,label-info-list-catalog-number,label-info-list-label-id,label-info-list-label-name,medium-list-format,medium-list-disc-list,medium-list-disc-count,medium-list-track-list,medium-list-track-count,medium-track-count,medium-count,tag-list,artist-credit-phrase,score,artist-credit-artist-sort-name,index,pitchfork-score,title_,genres,album-popularity,artist-popularity,followers,top-genre
a7aa4d8b-0ea0-486f-8711-18ac1ce12e33,100.0,Nattesferd,Official,Digipak,eng,Latn,Kvelertak,61fdc79c-df1a-4999-8d2f-668f18c11283,Kvelertak,,,4127f2fd-019e-4c99-bfc0-23511e265504,Album,Nattesferd,Album,2016-05-13,US,2016-05-13,489ce91b-6658-3307-9877-795b68554c98,United States,United States,US,1686-174832,5899271b-a77a-4081-93a9-0bd05b9b4180,Roadrunner Records,CD,[],1.0,[],9.0,9.0,1.0,[],Kvelertak,6.0,Kvelertak,1306.0,8.0,Nattesferd,"[""black 'n' roll"", 'black thrash', 'norwegian metal', 'norwegian rock']",42,60,102210,black 'n' roll
0f46ffb8-36e6-4a0e-9ac6-beda6d5eacb1,100.0,Teens of Denial,Official,,eng,Latn,Car Seat Headrest,0fabbc1d-8d94-4a61-bd1d-1099ad1e4559,Car Seat Headrest,,,7413db7e-163c-4e48-bd8e-c41fd466b2c1,Album,Teens of Denial,Album,2016-05-20,US,2016-05-20,489ce91b-6658-3307-9877-795b68554c98,United States,United States,US,OLE-1091-2,229bd4be-8cd7-442c-85b0-5007ea353abc,Matador,CD,[],1.0,[],12.0,12.0,1.0,[],Car Seat Headrest,8.0,Car Seat Headrest,1308.0,8.5,Teens of Denial,"['alternative rock', 'chamber pop', 'indie pop', 'indie punk', 'indie rock', 'lo-fi', 'modern rock', 'noise pop']",63,63,230234,alternative rock
81ecab45-b694-4f6b-bcff-d0af778b9c7f,100.0,Strangers,Official,None,eng,Latn,Nouveau Cliché,c8173c6a-3d22-490f-aa5c-45e46882d151,Nouveau Cliché,,,f9d9a585-31ac-47fa-af5d-64d8ca384220,,Strangers,,2013-09-24,XW,2013-09-24,525d4e18-3d00-31b9-a58b-a146a916de8f,[Worldwide],[Worldwide],XW,BIZC021,a6b6896a-69f1-4600-88b9-b14119b4eb16,business casual,Digital Media,[],0.0,[],6.0,6.0,1.0,"[{'count': '1', 'name': 'synth-pop'}, {'count': '1', 'name': 'synth wave'}, {'count': '1', 'name': 'dream pop'}, {'count': '1', 'name': 'power pop'}, {'count': '1', 'name': 'chill wave'}, {'count': '1', 'name': 'pop'}, {'count': '1', 'name': 'synthesizer'}]",Nouveau Cliché,8.0,Nouveau Cliché,1309.0,0.0,Strangers,"['indie folk', 'indie pop', 'indie rock', 'modern rock', 'stomp and holler']",61,70,122021,indie folk
d642b223-41f1-4acc-8dfe-374de6272f54,100.0,Jumalten Aika,Official,None,fin,Latn,Moonsorrow,98fb7792-01fa-4ed1-a15d-20077a47210f,Moonsorrow,,,3a7af952-44cd-4259-968a-3b36a8048686,Album,Jumalten aika,Album,2016-04-01,XW,2016-04-01,525d4e18-3d00-31b9-a58b-a146a916de8f,[Worldwide],[Worldwide],XW,,727ad90b-7ef4-48d2-8f16-c34016544822,Century Media,Digital Media,[],0.0,[],5.0,5.0,1.0,[],Moonsorrow,8.0,Moonsorrow,1310.0,0.0,Jumalten Aika,"['black metal', 'finnish metal', 'folk metal', 'greek metal', 'melodic death metal', 'metal', 'pagan black metal', 'symphonic black metal', 'viking metal']",36,40,55248,black metal
07270179-251b-4f22-ba2d-1d0eba353dab,100.0,The Dream Is Over,Official,,eng,Latn,Martin Campbell,3a94284a-e791-4310-a06b-215ddd4811b0,Martin Campbell,,,559b3b13-84ef-37e9-9df0-374d9d39a037,Album,The Dream Is Over,Album,1990,GB,1990,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,United Kingdom,GB,,,,,[],0.0,[],12.0,12.0,1.0,[],Martin Campbell,6.0,"Campbell, Martin",1311.0,0.0,The Dream Is Over,"['alternative emo', 'canadian indie', 'canadian pop punk', 'canadian punk', 'indie punk', 'indie rock', 'toronto indie']",57,61,144696,alternative emo
74271f1c-913c-41d6-b8c1-e9045a3f55ed,100.0,Skin for Skin,Official,Jewel Case,eng,Latn,Bride,7badd4c2-4462-46b6-bd42-4ffdc7a462c7,Bride,,,550532c2-9c12-4d6c-95ab-f7320b314a13,Album,Skin for Skin,Album,2006-11-13,US,2006-11-13,489ce91b-6658-3307-9877-795b68554c98,United States,United States,US,RAR7813,227061dc-8447-4473-a397-550498783b4f,Retroactive Records,CD,[],0.0,[],14.0,14.0,1.0,[],Bride,5.0,Bride,1312.0,0.0,Skin for Skin,"['christian metal', 'christian punk', 'christian rock', 'deep christian rock', 'kentucky metal']",16,32,16823,christian metal
4aa4b0f3-0ddc-49ff-a766-34f860cd4441,100.0,There’s Alot Going On,Official,None,eng,Latn,Vic Mensa,e031ec18-f8eb-46c1-b03c-e5c71399cb16,Vic Mensa,,,97a6db4c-a164-45c7-ba0b-0c81a99506d7,EP,There’s Alot Going On,EP,2016-06-03,US,2016-06-03,489ce91b-6658-3307-9877-795b68554c98,United States,United States,US,,7204e52a-64c8-4a48-9bca-079359ee9d3f,Roc Nation,Digital Media,[],0.0,[],7.0,7.0,1.0,[],Vic Mensa,5.0,"Mensa, Vic",1313.0,7.5,There’s Alot Going On,"['chicago rap', 'conscious hip hop', 'deep underground hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']",61,70,507707,chicago rap
84207fae-a364-4415-9d47-45b038699cff,100.0,Tempo Tempo,Official,,eng,Latn,blackmail,d415628d-8c84-453b-8a75-4816b088dbc9,blackmail,,,fea00998-3a18-3d89-96de-06999f54dbe4,Album,Tempo Tempo,Album,2008-03-28,DE,2008-03-28,85752fda-13c4-31a3-bee5-0e5cb1f51dad,Germany,Germany,DE,,82935ddb-a9d6-45a7-85e3-0b0add51fa1c,City Slang,CD,[],1.0,[],12.0,12.0,1.0,[],blackmail,7.0,blackmail,1314.0,0.0,Tempo Tempo,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'tropical']",42,57,475937,latin
08e29c1e-b5ac-479c-9c2e-ccfa210bea61,100.0,Black Terry Cat,Official,,eng,,Xenia Rubinos,362df059-5fa3-4317-8349-db7e2328decf,Xenia Rubinos,,,2d8a3544-e4ef-4f14-89d8-29d9faec1dc9,Album,Black Terry Cat,Album,2016,XE,2016,89a675c2-3e37-3518-b83c-418bad59a85a,Europe,Europe,XE,7417-2,5b8cf470-f162-4ee3-9b9f-77ff4ee0c601,Anti‐,CD,[],1.0,[],14.0,14.0,1.0,[],Xenia Rubinos,8.0,"Rubinos, Xenia",1315.0,8.0,Black Terry Cat,"['brooklyn indie', 'lo star']",39,38,20907,brooklyn indie
f2b30090-ad88-4fe5-a537-7fdf24f30133,100.0,"Horses, Horses, Horses",Official,,eng,Latn,To Rococo Rot,3e7321b9-095c-4689-a086-eb75fa750157,To Rococo Rot,,,42a74fe3-e257-4954-bb70-b2b8d31c9566,Single,"Horses, Horses, Horses",Single,2008-12-06,DE,2008-12-06,85752fda-13c4-31a3-bee5-0e5cb1f51dad,Germany,Germany,DE,,bfe26801-a86f-49b9-8502-05ae80b02594,Domino,Digital Media,[],0.0,[],2.0,2.0,1.0,[],To Rococo Rot,,To Rococo Rot,1316.0,0.0,"Horses, Horses, Horses","['melodic rap', 'pop rap', 'rap', 'trap']",64,83,2343862,melodic rap
566be62d-3724-3da0-897c-ac6af18afb7c,100.0,Illmatic,Official,Jewel Case,eng,Latn,Nas,cfbc0924-0035-4d6c-8197-f024653af823,Nas,,,28298e2c-4d70-3eed-a0f5-a3280c662b3d,Album,Illmatic,Album,2004-03-30,US,2004-03-30,489ce91b-6658-3307-9877-795b68554c98,United States,United States,US,CK 92072,011d1192-6f65-45bd-85c4-0400dd45693e,Columbia,CD,[],7.0,[],10.0,16.0,2.0,"[{'count': '1', 'name': 'hip hop'}]",Nas,,Nas,1317.0,10.0,Illmatic,"['conscious hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'queens hip hop', 'rap']",69,78,1825857,conscious hip hop
6ddad044-c72c-3eb9-8ae7-45f783a92e0f,100.0,In Utero,Official,Jewel Case,eng,Latn,Nirvana,5b11f4ce-a62d-471e-81fc-a69a8278c7da,Nirvana,,,2a0981fb-9593-3019-864b-ce934d97a16e,Album,In Utero,Album,1993-09-21,US,1993-09-21,489ce91b-6658-3307-9877-795b68554c98,United States,United States,US,DGCD-24607,38dc88de-7720-4100-9d5b-3cdc41b0c474,Sub Pop Records,CD,[],21.0,[],12.0,12.0,1.0,"[{'count': '1', 'name': 'noise rock'}, {'count': '2', 'name': 'grunge'}, {'count': '2', 'name': 'alternative rock'}, {'count': '0', 'name': 'alternative'}, {'count': '0', 'name': 'rock'}, {'count': '0', 'name': 'punk'}]",Nirvana,,Nirvana,1318.0,10.0,In Utero,"['alternative rock', 'grunge', 'permanent wave', 'post-grunge', 'rock']",72,84,10353204,alternative rock
3f0d1bbb-134f-466d-a795-e6c0265f4d0c,100.0,Close to the Edge,Official,Gatefold Cover,eng,Latn,Yes,c1d4f2ba-cf39-460c-9528-6b827d3417a1,Yes,,,5a59b948-1961-32ff-80d9-e970c7d4ebe9,Album,Close to the Edge,Album,2012,XE,2012,89a675c2-3e37-3518-b83c-418bad59a85a,Europe,Europe,XE,8122797157,50c384a2-0b44-401b-b893-8181173339c7,Atlantic,"12"" Vinyl",[],0.0,[],3.0,3.0,1.0,[],Yes,,Yes,1319.0,8.1,Close to the Edge,"['album rock', 'art rock', 'classic rock', 'hard rock', 'jazz fusion', 'progressive rock', 'rock', 'symphonic rock']",48,67,1021930,album rock
1f31fbe7-83ff-4460-aa4b-55c0cb8ed852,100.0,the Glow pt. 2,Official,None,eng,Latn,the Microphones,6f2f87e7-3ce9-4f1c-81dd-6f068a78cf26,the Microphones,,,f478fad9-a746-3625-9f14-bc4a74918c0e,Album,the Glow pt. 2,Album,2013-07-09,XW,2013-07-09,525d4e18-3d00-31b9-a58b-a146a916de8f,[Worldwide],[Worldwide],XW,ELV031,6a59fb18-1baf-4c70-9a6a-bbd6ddf43cf0,"P.W. Elverum & Sun, Ltd.",Digital Media,[],0.0,[],20.0,40.0,2.0,[],the Microphones,,"Microphones, The",1320.0,9.3,the Glow pt. 2,"['alternative rock', 'anti-folk', 'chamber pop', 'dream pop', 'experimental rock', 'freak folk', 'indie pop', 'indie rock', 'lo-fi', 'noise pop', 'noise rock', 'olympia wa indie', 'slow core']",56,52,71109,alternative rock
5969be5e-c541-3c2b-b1e1-1fc58ff9817d,100.0,The Rise and Fall of Ziggy Stardust and the Spiders From Mars,Official,Other,eng,Latn,David Bowie,5441c29d-3602-4898-b1a1-b77fa23b8e50,David Bowie,,,6c9ae3dd-32ad-472c-96be-69d0a3536261,Album,The Rise and Fall of Ziggy Stardust and the Spiders From Mars,Album,1990,XE,1990,89a675c2-3e37-3518-b83c-418bad59a85a,Europe,Europe,XE,CDP 79 4400 0,c029628b-6633-439e-bcee-ed02e8a338f7,EMI,CD,[],6.0,[],16.0,16.0,1.0,"[{'count': '1', 'name': 'multiple packaging'}, {'count': '1', 'name': 'trackset'}, {'count': '1', 'name': 'multiple barcodes'}, {'count': '1', 'name': 'my scans'}, {'count': '1', 'name': 'top moumoute'}, {'count': '1', 'name': 'dr12'}, {'count': '1', 'name': 'dr11(bonus:12-16)'}, {'count': '1', 'name': 'no isrc'}, {'count': '1', 'name': 'dr12(main:1-11)'}]",David Bowie,,"Bowie, David",1321.0,0.0,The Rise and Fall of Ziggy Stardust and the Spiders From Mars,"['album rock', 'art rock', 'classic rock', 'dance rock', 'glam rock', 'permanent wave', 'protopunk', 'rock']",74,84,5133236,album rock
da9b50a5-b0ba-422e-9bea-762cf1497be9,100.0,Still Brazy,Official,None,eng,Latn,YG,6b1cf581-17a9-42c3-927b-d1e2797b1695,YG,,,8fe41574-c578-4b86-bd88-b73661a5b93a,Album,Still Brazy,Album,2016-06-17,XW,2016-06-17,525d4e18-3d00-31b9-a58b-a146a916de8f,[Worldwide],[Worldwide],XW,,a92d1684-4edb-48aa-b913-30e9da213004,Def Jam Recordings,Digital Media,[],0.0,[],17.0,17.0,1.0,[],YG,8.0,YG,1322.0,7.2,Still Brazy,"['cali rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",63,86,2087177,cali rap
99fc7ff0-1e31-4eb5-8ab1-69dd672ff63c,100.0,You Will Never Be One of Us,Official,,eng,Latn,Nails,a7d9c5f6-751d-4ea5-bf6d-39f1751d44a1,Nails,,,2b8b6276-2f60-45df-aaab-1e16fb4400f1,Album,You Will Never Be One of Us,Album,2016-06-17,XE,2016-06-17,89a675c2-3e37-3518-b83c-418bad59a85a,Europe,Europe,XE,NE 3383-2,3bc70925-d654-4906-b7c0-5135d993495e,Nuclear Blast,CD,[],1.0,[],10.0,10.0,1.0,[],Nails,8.0,Nails,1323.0,7.8,You Will Never Be One of Us,['chaotic hardcore'],41,45,58363,chaotic hardcore
f6eb7029-ad32-4778-8e96-86dfd5f01537,100.0,The Human Condition,Official,,eng,Latn,Man Must Die,bf50fe2d-cbfc-409e-a10a-fa691f4d3d5d,Man Must Die,,,65702f62-cb13-3839-b391-89e733b84169,Album,The Human Condition,Album,2007-05-29,US,2007-05-29,489ce91b-6658-3307-9877-795b68554c98,United States,United States,US,RR 670602,4189cc4f-fb38-4d62-8271-dbd247585117,Relapse Records,CD,[],1.0,[],11.0,11.0,1.0,[],Man Must Die,5.0,Man Must Die,1324.0,0.0,The Human Condition,['pop rap'],74,79,1037036,pop rap
669af5f4-3a26-4de2-b0e1-943e73ff471a,100.0,Wriggle,Official,None,eng,Latn,clipping.,84ca8fa4-7cca-4948-a90a-cb44db29853d,clipping.,,,d11d8ee3-745c-4149-9dca-979d22bf52f5,EP,Wriggle,EP,2016-06-14,XW,2016-06-14,525d4e18-3d00-31b9-a58b-a146a916de8f,[Worldwide],[Worldwide],XW,SP1176,38dc88de-7720-4100-9d5b-3cdc41b0c474,Sub Pop Records,Digital Media,[],0.0,[],6.0,6.0,1.0,[],clipping.,7.0,clipping.,1325.0,0.0,Wriggle,"['alternative hip hop', 'escape room', 'experimental hip hop', 'industrial hip hop']",42,54,100641,alternative hip hop
4c9dbfae-4744-4379-b9ad-de28670c944a,100.0,The Glowing Man,Official,,eng,Latn,Swans,3285dc48-9505-469d-ad8a-bdf2d3dba632,Swans,,,3e6586d2-46ce-4d75-b9bb-b3c6f422a8d2,Album,The Glowing Man,Album,2016-06-17,XW,2016-06-17,525d4e18-3d00-31b9-a58b-a146a916de8f,[Worldwide],[Worldwide],XW,YG58,c65192b1-e0cd-48fe-981c-5eea4569ca04,Young God Records,"12"" Vinyl",[],0.0,[],3.0,10.0,3.0,[],Swans,9.0,Swans,1326.0,7.2,The Glowing Man,"['alternative rock', 'art pop', 'art rock', 'dark jazz', 'experimental', 'experimental rock', 'freak folk', 'industrial', 'industrial rock', 'no wave', 'noise pop', 'noise rock', 'post-punk', 'post-rock', 'slow core']",28,53,153228,alternative rock
46b8822f-f6fc-41ff-afeb-2f3876d3973f,100.0,The Getaway,Official,,eng,Latn,Redrama,e81c7de3-26bc-45f6-94fb-9316ff97eabd,Redrama,,,59d60d55-d70f-4b60-9f60-8759fc437888,Album,The Getaway,Album,2009,FI,2009,6a264f94-6ff1-30b1-9a81-41f7bfabd616,Finland,Finland,FI,RRCD17,99e3fe9a-fb04-490a-a28f-e78844518438,Rähinä Records,CD,[],1.0,[],14.0,14.0,1.0,[],Redrama,5.0,Redrama,1327.0,0.0,The Getaway,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'post-grunge', 'rock']",76,87,12784979,alternative rock
2060b57b-9651-4a7b-912a-fd01b7375914,100.0,Peach Panther,Official,None,eng,Latn,RiFF RAFF,f0bf3f58-bfc9-404b-ac54-49e04544a757,RiFF RAFF,,,113ec6e1-db2e-4ff1-9054-47b6d27ebf1d,Album,Peach Panther,Album,2016-06-24,XW,2016-06-24,525d4e18-3d00-31b9-a58b-a146a916de8f,[Worldwide],[Worldwide],XW,4050538208122,29d7c88f-5200-4418-a683-5c94ea032e38,BMG,Digital Media,[],0.0,[],12.0,12.0,1.0,[],RiFF RAFF,4.0,RiFF RAFF,1328.0,0.0,Peach Panther,"['trap', 'underground hip hop']",41,59,144972,trap
e3e052c3-3019-4fb4-9d6d-d569b9044326,100.0,Freetown Sound,Official,None,eng,Latn,Blood Orange,3d254f1e-7d18-431b-baeb-68e57695dfdb,Blood Orange,,,28758285-c1e0-4b97-a014-c21bd1c8f5ec,Album,Freetown Sound,Album,2016-06-28,XW,2016-06-28,525d4e18-3d00-31b9-a58b-a146a916de8f,[Worldwide],[Worldwide],XW,WIG369D,bfe26801-a86f-49b9-8502-05ae80b02594,Domino,Digital Media,[],0.0,[],17.0,17.0,1.0,[],Blood Orange,6.0,Blood Orange,1330.0,8.8,Freetown Sound,"['alternative r&b', 'art pop', 'chillwave', 'electropop', 'escape room', 'indie r&b', 'indie soul', 'indietronica', 'metropopolis']",59,70,448734,alternative r&b
dba35c85-c117-4d28-888b-95dc663611c6,100.0,Wildflower,Official,,eng,Latn,Northern Bright,4000bfef-b762-4b5d-bc5f-08908ff98927,Northern Bright,,,c75faad9-ad14-3fb2-b140-673aa9bb7981,Single,Wildflower,Single,2000-10-01,JP,2000-10-01,2db42837-c832-3c27-b4a3-08198f75693c,Japan,Japan,JP,DFCZ-1012,95f66d0b-78f2-4454-a54e-e3aae788f58d,DefSTAR RECORDS,CD,[],0.0,[],2.0,2.0,1.0,[],Northern Bright,7.0,Northern Bright,1331.0,0.0,Wildflower,"['album rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'pop rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",69,74,1149375,album rock
890d0e16-5fd7-4425-a2fe-1c99b16abf2f,100.0,The Magic,Official,,eng,Latn,GoWoon,30bdee9c-459b-40c4-8bd9-e79f1d65ee2f,GoWoon,,,246e780f-3f10-404e-aa52-71993b7afcd5,EP,The Magic,EP,2018-07-08,KR,2018-07-08,b9f7d640-46e8-313e-b158-ded6d18593b3,South Korea,South Korea,KR,,,,Digital Media,[],0.0,[],1.0,1.0,1.0,[],GoWoon,7.0,"Yoo Jung, Moon",1332.0,0.0,The Magic,"['british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']",75,91,15363470,british invasion
ac2ed47a-046d-4085-92d1-1e4178111996,100.0,City Sun Eater in the River of Light,Official,None,eng,Latn,Woods,42a1253e-0efc-45e8-b627-ff802fb9e9ee,Woods,,,865a6ecd-807c-4bd0-b772-8626f52ffd6e,Album,City Sun Eater in the River of Light,Album,2016-04-08,US,2016-04-08,489ce91b-6658-3307-9877-795b68554c98,United States,United States,US,,f4b10497-515a-459b-a01b-3667eb8170e8,Woodsist,Digital Media,[],0.0,[],10.0,10.0,1.0,[],Woods,7.0,Woods,1333.0,7.6,City Sun Eater in the River of Light,"['brooklyn indie', 'freak folk', 'garage psych', 'indie rock', 'modern folk rock', 'neo-psychedelic', 'noise pop', 'stomp and holler']",46,45,67778,brooklyn indie
29d3b732-1a74-43c2-989b-d9c1b0e3bdb8,100.0,Blank Face LP,Official,Jewel Case,eng,Latn,ScHoolboy Q,bce6d667-cde8-485e-b078-c0a05adea36d,ScHoolboy Q,,,831bbe09-d3d3-4ff0-b0d2-3566982c4c13,Album,Blank Face LP,Album,2016,AU,2016,106e0bec-b638-3b37-b731-f53d507dc00e,Australia,Australia,AU,00602557010923,56d2501f-12b7-4cfd-b8f8-e95189ea27f5,Top Dawg Entertainment,CD,[],1.0,[],17.0,17.0,1.0,[],ScHoolboy Q,5.0,ScHoolboy Q,1335.0,8.3,Blank Face LP,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']",69,81,2979960,gangster rap
178d5dab-293c-44fa-ab9c-852521fa8b89,100.0,32 Levels,Official,None,eng,Latn,Clams Casino,772a0eb3-fe31-4a08-b583-690296f44900,Clams Casino,,,5430f083-5b2b-47b5-bdd7-8636d0dfa994,Album,32 Levels,Album,2016-07-15,XW,2016-07-15,525d4e18-3d00-31b9-a58b-a146a916de8f,[Worldwide],[Worldwide],XW,,011d1192-6f65-45bd-85c4-0400dd45693e,Columbia,Digital Media,[],0.0,[],12.0,12.0,1.0,[],Clams Casino,7.0,Clams Casino,1336.0,6.9,32 Levels,"['chillwave', 'escape room', 'experimental hip hop', 'indietronica', 'underground hip hop', 'witch house']",50,68,136472,chillwave
19b39e9c-fb48-447e-ae93-9a9d2e16e590,100.0,Handshakes With Snakes,Official,None,eng,Latn,Apathy,85c9f617-08d4-478d-b00d-317d362e16f2,Apathy,,,e8f880a3-8143-437c-b24e-27e911fa75dd,Album,Handshakes With Snakes,Album,2016-06-10,XW,2016-06-10,525d4e18-3d00-31b9-a58b-a146a916de8f,[Worldwide],[Worldwide],XW,,e28f27a9-bd06-46ca-aca1-8012423777fc,Dirty Version Records,Digital Media,[],0.0,[],13.0,13.0,1.0,[],Apathy,7.0,Apathy,1337.0,0.0,Handshakes With Snakes,"['alternative hip hop', 'hardcore hip hop', 'underground rap']",37,56,56172,alternative hip hop
2a153872-16bf-4a5b-96fe-65228ca61871,100.0,Scum With Boundaries,Official,None,eng,Latn,The I.L.Y’s,2b225b73-1450-410a-aef3-e3da24c503ee,The I.L.Y's,,,b014d601-9ff3-48ff-8c3d-492b1ce2b1fc,Album,Scum With Boundaries,Album,2016-07-16,XW,2016-07-16,525d4e18-3d00-31b9-a58b-a146a916de8f,[Worldwide],[Worldwide],XW,[none],fc424fde-0cde-42ac-9c55-ec7d816a32dc,Third Worlds,Digital Media,[],0.0,[],11.0,11.0,1.0,[],The I.L.Y’s,8.0,"I.L.Y's, The",1338.0,0.0,Scum With Boundaries,"['experimental rock', 'noise pop', 'noise rock', 'synth punk']",36,42,21527,experimental rock
ddabc349-4f6d-4183-8b02-85d2beb3b324,100.0,The Bride,Official,Jewel Case,eng,Latn,Maurice Jarre,05d4d95c-8803-450f-80c2-7ea606e6f78b,Maurice Jarre,,,d707a637-b4e2-493a-bfdc-61dee61e23d7,Soundtrack,The Bride,Album,2002-07-29,US,2002-07-29,489ce91b-6658-3307-9877-795b68554c98,United States,United States,US,VCL 0702 1013,b21b8dbc-bc72-4fef-82c9-2f5d55f3bd80,Varèse Sarabande CD Club,CD,[],0.0,[],12.0,12.0,1.0,[],Maurice Jarre,5.0,"Jarre, Maurice",1339.0,0.0,The Bride,"['baroque pop', 'indie pop', 'indie rock', 'modern rock']",76,76,1531990,baroque pop
4f80a63e-467b-4a58-9ec3-1e35629baab6,100.0,Summer Mixtape Vol. 2,Official,,eng,Latn,Redacted Collective,891019ec-2ebf-4aab-b719-2d15d9142134,Redacted Collective,,,e2b19891-6c34-4769-8029-cdde8c15efc8,Compilation,Summer Mixtape Vol. 2,Album,2017-08-24,XW,2017-08-24,525d4e18-3d00-31b9-a58b-a146a916de8f,[Worldwide],[Worldwide],XW,,75cbda36-2ac8-45c2-a5ea-0de50d891a93,Old Press Records,Digital Media,[],0.0,[],14.0,14.0,1.0,"[{'count': '1', 'name': 'emo'}, {'count': '1', 'name': 'indie'}, {'count': '1', 'name': 'math rock'}, {'count': '1', 'name': 'experimental'}]",Redacted Collective,5.0,Redacted Collective,1340.0,0.0,Summer Mixtape Vol. 2,['Unknown'],34,42,2733,Unknown
ec510ece-6f43-4a9a-97e6-960c17a0f92d,100.0,Everybody Looking,Official,,eng,Latn,Gucci Mane,36494952-f434-45d8-a958-8b4acdbcf8a8,Gucci Mane,,,23bb86ee-8a1f-42a4-a9e7-71c20cda9c37,Album,Everybody Looking,Album,2016-07-22,US,2016-07-22,489ce91b-6658-3307-9877-795b68554c98,United States,United States,US,556622-2,50c384a2-0b44-401b-b893-8181173339c7,Atlantic,CD,[],0.0,[],14.0,14.0,1.0,[],Gucci Mane,6.0,Gucci Mane,1341.0,7.0,Everybody Looking,"['atl hip hop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",58,86,3103005,atl hip hop
2fde99f6-e307-482a-b633-d122178b6c17,100.0,Radical $Uicide,Official,None,eng,Latn,$uicideboy$,ef326b3d-61f0-4379-aca0-21237d696d63,$uicideboy$,,,f67c9939-5d32-4236-9930-1df101ce4965,EP,Radical $Uicide,EP,2016-07-22,US,2016-07-22,489ce91b-6658-3307-9877-795b68554c98,United States,United States,US,,,,Digital Media,[],0.0,[],5.0,5.0,1.0,[],$uicideboy$,,Suicideboys,1342.0,0.0,Radical $Uicide,"['dark trap', 'new orleans rap', 'underground hip hop']",68,87,1892736,dark trap
7dd808b5-2496-47cf-b39a-f9e0a7251995,100.0,Waking at Dawn,Official,None,eng,Latn,Roy Wood$,f50cee24-a799-45da-b65f-fb0874cd521d,Roy Woods,,,e0ae9950-3a27-476b-a74b-3cd6093ab146,Album,Waking at Dawn,Album,2016-07-01,US,2016-07-01,489ce91b-6658-3307-9877-795b68554c98,United States,United States,US,,9ad5995c-ffad-4f45-b7fe-b5656da71d28,OVO Sound,Digital Media,[],0.0,[],10.0,10.0,1.0,[],Roy Wood$,,Roy Woods,1343.0,6.0,Waking at Dawn,"['canadian hip hop', 'hip hop', 'pop rap', 'trap', 'trap soul']",62,74,672991,canadian hip hop
1f266fcd-25ca-4720-8505-28cbbb6ffe06,100.0,Negus,Official,None,eng,Latn,Kemba,974422da-a53a-4db0-9f15-96782466f76b,Kemba,,,7b39e535-66fd-4f61-ad30-159647375eae,Album,Negus,Album,2016-06-30,XW,2016-06-30,525d4e18-3d00-31b9-a58b-a146a916de8f,[Worldwide],[Worldwide],XW,,157afde4-4bf5-4039-8ad2-5a15acc85176,[no label],Digital Media,[],0.0,[],12.0,12.0,1.0,"[{'count': '1', 'name': 'soul'}, {'count': '1', 'name': 'rap'}, {'count': '1', 'name': 'hip hop'}]",Kemba,7.0,Kemba,1344.0,0.0,Negus,"['alternative hip hop', 'underground hip hop']",34,52,22906,alternative hip hop
e08cf550-9561-48b8-9812-12c99dac782f,100.0,Major Key,Official,None,eng,Latn,DJ Khaled,081a2d60-9791-4e05-a075-f1890355eeee,DJ Khaled,,,833d692a-2909-4007-9949-8dab17615fe1,Album,Major Key,Album,2016-07-29,US,2016-07-29,489ce91b-6658-3307-9877-795b68554c98,United States,United States,US,,e3d0b69e-fd0c-4c27-9c6a-ede3f8440305,We the Best,Digital Media,[],0.0,[],14.0,14.0,1.0,[],DJ Khaled,6.0,"Khaled, DJ",1345.0,6.9,Major Key,"['dance pop', 'hip hop', 'miami hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'urban contemporary']",61,81,4505512,dance pop
b48070b8-e8de-4b61-b010-179f79a925ce,100.0,Body War,Official,None,,,Show Me the Body,bcc715bb-47a4-46c0-a62e-6467feec6091,Show Me the Body,,,2f647a86-af7d-4af8-af11-de6f27e4aade,Album,Body War,Album,2016-07-08,US,2016-07-08,489ce91b-6658-3307-9877-795b68554c98,United States,United States,US,,0dd8c586-acc3-46f8-bd97-db1d3ce089fc,Concord Music Group,Digital Media,[],0.0,[],10.0,10.0,1.0,[],Show Me the Body,8.0,Show Me the Body,1346.0,6.8,Body War,"['escape room', 'indie punk', 'noise pop', 'noise rock']",49,51,33059,escape room
